epoch,train_loss,AP@0.3,AP@0.5,F1,precision,recall,best_conf,all/AP@0.3,all/AP@0.5,all/F1,all/precision,all/recall,all/best_conf,val_loss
11,5.812765276357561,0.3730303174647517,0.2207881489352195,0.316179879462216,0.33074684772065954,0.302841918294849,0.46,0.3658752652091415,0.21160625615747417,0.3106850335070737,0.32635901447008214,0.2964476021314387,0.46,8.793575777229687
12,5.7865503766328805,0.3858773739527003,0.21639909902534865,0.3052445492044785,0.45359019264448336,0.23001776198934282,0.55,0.38289001286513713,0.21077779576236874,0.30337844416317783,0.3357035121741004,0.2767317939609236,0.47000000000000003,8.743429407160333
13,5.742070842377058,0.38776492604345925,0.2273969181412825,0.3190702588483888,0.39374185136897,0.2682060390763766,0.5,0.38051083649935835,0.22086802299083366,0.31391054575297495,0.3715395823215153,0.27175843694493784,0.49,8.756908567239206
14,5.726980415624599,0.3859373762032954,0.24278074830360602,0.33370786516853934,0.4541284403669725,0.26376554174067496,0.54,0.3805382203546282,0.23311608160111563,0.32380151387720774,0.39670273055126226,0.27353463587921845,0.51,8.715876895485195
15,5.684616317995412,0.36195690259593477,0.19094636902593526,0.3199174406604747,0.3817733990147783,0.2753108348134991,0.53,0.3584098878141321,0.19032059531316525,0.3164844233546523,0.37746062992125984,0.2724689165186501,0.53,8.930177440034582
16,5.679690670768116,0.39853944385534235,0.2470418125670878,0.32646048109965636,0.4596774193548387,0.2531083481349911,0.5700000000000001,0.39720336209382856,0.24428863638743692,0.3260416666666667,0.39420654911838793,0.27797513321492007,0.52,8.918125764698
17,5.642518779534506,0.3853715447691901,0.2434578881776458,0.32632177373507676,0.45339652448657186,0.25488454706927177,0.56,0.3810460399701525,0.23461853691673604,0.3203197048877959,0.3785420198595302,0.2776198934280639,0.5,8.825059679383081
18,5.627276525806266,0.3716552450189867,0.2127926238302743,0.3183183183183183,0.3646788990825688,0.2824156305506217,0.49,0.3638629414894803,0.21115218391505636,0.3083350741591811,0.3742393509127789,0.26216696269982237,0.51,8.925338540516847
19,5.620720376264868,0.4139253260750763,0.23385370395933383,0.3175161101347393,0.4664371772805508,0.24067495559502664,0.56,0.40991886178550363,0.23497284016546496,0.3155067155067155,0.5046875,0.2294849023090586,0.58,8.813180311351804
20,5.588022475230208,0.3870501972773269,0.22200226595597586,0.3291689299293862,0.42377622377622376,0.2690941385435169,0.56,0.38074305600580116,0.22058850382282033,0.3211757133662304,0.4054712892741062,0.2658969804618117,0.55,8.882678709977062
21,5.568854947366443,0.37011204399664066,0.22743585262293992,0.3301459486663312,0.38095238095238093,0.2912966252220249,0.52,0.36826288318452893,0.22731395044810554,0.32767420060410374,0.3961218836565097,0.2793960923623446,0.54,9.045633740458928
22,5.552043680310342,0.38371256517555274,0.21874168896187332,0.3238095238095238,0.4385432473444613,0.2566607460035524,0.59,0.3803006649504435,0.217789470125254,0.3194518788138315,0.40204796550794936,0.2650088809946714,0.56,9.283454492582496
23,5.5238507508385295,0.3913260764364933,0.21931373059056733,0.3213711837171933,0.4048582995951417,0.2664298401420959,0.5,0.3876605400340985,0.21649273116647022,0.3157112526539278,0.3923482849604222,0.2641207815275311,0.49,8.700840351429392
24,5.514329749089469,0.3681282842363,0.20369066547383954,0.3020408163265306,0.354916067146283,0.26287744227353466,0.52,0.3633948190630655,0.20111643405807123,0.2971229650865158,0.3507372492144066,0.2577264653641208,0.52,8.960048599446074
25,5.492598204011511,0.391189900131264,0.21682652981442213,0.3134728931830381,0.39620081411126185,0.25932504440497334,0.54,0.383324154623121,0.21191296907506577,0.30574614065180106,0.38561384532179555,0.2532859680284192,0.54,8.865895829302199
26,5.474547567828083,0.3983221696957456,0.228556760902136,0.3228890069038768,0.40158520475561427,0.2699822380106572,0.53,0.38807750624465226,0.22431162689056608,0.314865011384582,0.40411912051210686,0.2579040852575488,0.54,8.887362436199865
