epoch,train_loss,AP@0.3,AP@0.5,F1,precision,recall,best_conf,all/AP@0.3,all/AP@0.5,all/F1,all/precision,all/recall,all/best_conf,val_loss
22,5.306414847498072,0.35565926638765605,0.22474266596956888,0.31449126413155193,0.37317073170731707,0.27175843694493784,0.53,0.3545698110590454,0.21740149145013402,0.3043303929430633,0.349286700414174,0.26962699822380104,0.51,9.26157568194342
23,5.2973402205837505,0.3443330871558487,0.18966812625424403,0.29658922392486403,0.33444816053511706,0.2664298401420959,0.49,0.33986631533867373,0.1818169739569098,0.289210233592881,0.33575956797370277,0.2539964476021314,0.5,9.31478275305836
24,5.276405038998956,0.34893697502941723,0.196446941366864,0.3016949152542373,0.41459627329192544,0.23712255772646537,0.6,0.34819950385214193,0.19585981484150478,0.2996935648621042,0.3526442307692308,0.2605683836589698,0.51,9.385278762655055
25,5.256958281376177,0.3541964503144389,0.2092365344619147,0.29621503017004935,0.38737446197991393,0.23978685612788633,0.55,0.3532074443726091,0.20417824153670244,0.2890921258086103,0.38848920863309355,0.23019538188277086,0.56,9.137382405869504
26,5.242280985216566,0.3585204753621186,0.2094372913811341,0.30037413148049175,0.37718120805369126,0.24955595026642985,0.52,0.35851362164266437,0.20711915021821717,0.29857022708158115,0.3657908294693457,0.2522202486678508,0.51,9.101328384791705
27,5.213676744403713,0.3646931344300866,0.21038445538502393,0.292781423523473,0.3391812865497076,0.25754884547069273,0.49,0.36069427517959307,0.2044821582284539,0.2867091126144051,0.32587064676616917,0.25595026642984015,0.48,9.177369922610884
28,5.195574410512746,0.3669237636213724,0.19624562364255752,0.2899118511263467,0.3231441048034934,0.26287744227353466,0.46,0.361396550431296,0.19365036709975428,0.2917027208922219,0.317962691259694,0.269449378330373,0.45,9.166227709317038
29,5.182760772270995,0.3297044321288343,0.18814627854375385,0.28961748633879786,0.297196261682243,0.2824156305506217,0.42,0.32007766635743573,0.17948686535325092,0.2813612979817966,0.31755247878517195,0.25257548845470695,0.46,9.076443787162185
30,5.16799333382681,0.37846913999659165,0.23008346828668116,0.30969845150774244,0.286144578313253,0.33747779751332146,0.13,0.379473651175187,0.21878467177740402,0.304563492063492,0.3449438202247191,0.27264653641207814,0.46,9.120545696704946
31,4.9987480949370315,0.3664159172505465,0.2105196962603043,0.2986560477849676,0.33975084937712347,0.2664298401420959,0.46,0.36384026541201747,0.19912089226170504,0.288676560276479,0.33745247148288976,0.2522202486678508,0.47000000000000003,9.33727023618441
32,4.944873051845819,0.3680777883984488,0.20548379444167256,0.2913580246913581,0.3281423804226919,0.2619893428063943,0.44,0.36755685331439875,0.19977095100499814,0.28801960984577674,0.33886085075702954,0.25044404973357015,0.46,9.259841188471368
33,4.910267293538987,0.3532037003511208,0.1935019070364786,0.2880915236609464,0.3475533249686324,0.24600355239786856,0.48,0.3497841603106915,0.18655272829944566,0.28391291498374543,0.31873479318734793,0.25595026642984015,0.44,9.315741571128791
34,4.908086023329887,0.35276204532277955,0.19578705728678406,0.2878625134264232,0.3641304347826087,0.23801065719360567,0.49,0.3496237249044783,0.18681007145123457,0.28044496487119436,0.3111736682546557,0.25523978685612786,0.42,9.28283662153474
35,4.899261665452595,0.3506302853826025,0.19398582364405348,0.2917324907846235,0.35834411384217335,0.24600355239786856,0.48,0.3496919738022531,0.1878014535660285,0.2818316100443131,0.31624309392265193,0.2541740674955595,0.43,9.310381412506104
36,4.890025667380899,0.34970474021378195,0.190856637092851,0.2851543361097501,0.3180327868852459,0.25843694493783304,0.43,0.34808141763548295,0.18569682383541475,0.27979973040631617,0.30550883095037845,0.2580817051509769,0.42,9.257055294429156
37,4.874961745456371,0.3527844632513387,0.19231599080504785,0.2878306878306878,0.35602094240837695,0.24156305506216696,0.5,0.34890018378868376,0.1851369194774407,0.27933611569445793,0.3079392253370426,0.255595026642984,0.43,9.378284166890678
38,4.881818114498992,0.342155185718825,0.18593252626795037,0.28049382716049387,0.31590656284760843,0.2522202486678508,0.43,0.3379153493244559,0.1775967215034783,0.27338557682769565,0.3095933498090317,0.2447602131438721,0.43,9.32044399714639
39,4.864720472702163,0.33672699823260366,0.18597973041782848,0.28154327424400416,0.3409090909090909,0.23978685612788633,0.48,0.3330464860500626,0.17872201223080014,0.2746699591604141,0.2951622780159216,0.25683836589698045,0.41000000000000003,9.375103306263052
40,4.877597289158464,0.34320694394172757,0.19303651535485122,0.28697788697788695,0.32123212321232125,0.25932504440497334,0.43,0.3405909317380498,0.18621968957319887,0.27878070435039953,0.3135123141779454,0.25097690941385437,0.43,9.324144716803909
