epoch,train_loss,AP@0.3,AP@0.5,AP@0.75,AP@0.5:0.95,mAR,F1,precision,recall,best_conf,all/AP@0.3,all/AP@0.5,all/AP@0.75,all/AP@0.5:0.95,all/mAR,all/F1,all/precision,all/recall,all/best_conf,val_loss
16,6.284853031807697,0.34729293577025033,0.1923549103339226,0.004738279144628242,0.048912392883302784,0.21598579040852575,0.2766415500538213,0.3510928961748634,0.22824156305506216,0.48,0.34359392874991856,0.18691796869022553,0.004713410078209424,0.04742433216007471,0.21520426287744227,0.26972555746140653,0.34018388318009735,0.22344582593250445,0.48,8.745151036162572
17,6.250761505259603,0.32153470269673406,0.1840954629718835,0.0027628727404265547,0.04120304557821015,0.20701598579040853,0.270594653573377,0.3507779349363508,0.2202486678507993,0.5,0.3189521584596426,0.17884494559241043,0.002904381110452292,0.04005090476071727,0.20623445825932504,0.2634156960923043,0.34017430418892325,0.21492007104795738,0.5,9.041029238997302
18,6.2116482861037,0.32038606974429834,0.1782139925891974,0.0030835607917791916,0.04288225413388995,0.21376554174067497,0.2699822380106572,0.4049733570159858,0.2024866785079929,0.51,0.31694746020463205,0.17255631899191137,0.0029508156334732342,0.04141127565924835,0.21213143872113674,0.26146410467994813,0.3887136347704171,0.1969804618117229,0.51,8.81898354298268
19,6.2016444631676375,0.30978968572427695,0.15487677237643346,0.0020370584161839805,0.036660387709222544,0.208348134991119,0.25484072454715795,0.42947368421052634,0.1811722912966252,0.54,0.30698283821430306,0.14993016608354662,0.002014032382134932,0.035428210760728364,0.20776198934280637,0.24723378941106486,0.3744144144144144,0.18454706927175843,0.51,8.830452074589568
20,6.15595055590398,0.33193774619650884,0.1813200732268268,0.006307883564027408,0.04852285900976124,0.2196269982238011,0.26962252846015583,0.4143646408839779,0.19982238010657194,0.52,0.327717071245527,0.1759244384908682,0.006072568417518937,0.04676918678137214,0.2185257548845471,0.264371937373013,0.4040920716112532,0.19644760213143872,0.52,8.865972676455021
21,6.142778938775918,0.3507449975887535,0.21963462792355598,0.0035847359290636627,0.05348159016314742,0.22397868561278864,0.30190796857463525,0.4100609756097561,0.238898756660746,0.47000000000000003,0.34767198362965857,0.21079850760369764,0.0034333137913006447,0.050926474783357566,0.22232682060390768,0.29117052347787015,0.3960880195599022,0.23019538188277086,0.47000000000000003,8.809409937680721
22,6.11009985046477,0.3279348112181807,0.17050581874506998,0.0018982444287491387,0.04027655186980108,0.21909413854351686,0.25418410041841005,0.30916030534351147,0.21580817051509768,0.45,0.3262577262592638,0.1664327118075315,0.0018911159596641377,0.03913197256232678,0.21788632326820606,0.2499738957920017,0.3032683050418039,0.21261101243339253,0.45,8.764277502232716
23,6.10161759903696,0.33592659580881357,0.1816989771512461,0.006340368228679512,0.048010390633508676,0.19964476021314387,0.2560596643878185,0.42650103519668736,0.18294849023090587,0.52,0.33297178285602014,0.17826346398240497,0.005401836490527416,0.04684282258195985,0.19872113676731795,0.25314250155569384,0.4228690228690229,0.18063943161634102,0.52,8.767548380694212
24,6.063663779765779,0.31483185292676674,0.171774459171984,0.0037782531913974947,0.041245427716875546,0.2087921847246892,0.2512968299711815,0.3579638752052545,0.1936056838365897,0.51,0.31266299287183347,0.1662706813918656,0.003617915738098842,0.03973315409216453,0.20785079928952038,0.2466005992164093,0.3510498687664042,0.19005328596802842,0.51,8.913922975584203
25,6.038147044565717,0.3188646941063971,0.19013581357606008,0.004020138488495342,0.04616280397586568,0.21580817051509774,0.2585034013605442,0.4256619144602851,0.18561278863232683,0.49,0.31560946856830024,0.18532806305822744,0.0038379702108446907,0.04475521601268599,0.2150976909413854,0.2552612032681357,0.42116013071895425,0.1831261101243339,0.49,8.707540916930718
26,6.020130350835391,0.3045478549712088,0.17001265862900083,0.010684617932617619,0.04431004446728286,0.20950266429840142,0.2585295530994714,0.28167539267015707,0.238898756660746,0.42,0.29967936885142205,0.16294952504607188,0.01020668438682885,0.04231858610524629,0.20866785079928954,0.25163273146369575,0.273943956503555,0.23268206039076378,0.42,8.80661336990275
27,6.006059728828362,0.3387763120603131,0.18047351065121808,0.00584858623311869,0.045481283396528,0.2038188277087034,0.2702050663449939,0.42105263157894735,0.1989342806394316,0.54,0.33772659705353475,0.1753638394757804,0.005345447081176336,0.04417862433548587,0.2026465364120782,0.264137264378927,0.41307634164777024,0.1941385435168739,0.54,8.966808879777762
28,5.9779725819793965,0.31065866525868546,0.1416676542017769,0.003253061589488726,0.035449757255926494,0.21323268206039078,0.2374059061957151,0.3410981697171381,0.18206039076376554,0.48,0.3083842596455483,0.13878676595496256,0.0032891571470041537,0.034089749677308455,0.21236234458259323,0.2359081419624217,0.33990641711229946,0.18063943161634102,0.48,8.89633564161365
29,5.963166845621111,0.3503340007747113,0.19945443084089085,0.00428193564069252,0.048748664715609825,0.21465364120781533,0.27520608750792647,0.4811529933481153,0.19271758436944939,0.55,0.34838263615310855,0.19375156257733475,0.004165557784486427,0.047183052476065454,0.21388987566607462,0.2695520121488231,0.46875,0.1891651865008881,0.55,8.834308668309376
30,5.924223172900081,0.3132474189525235,0.1440163301379673,0.004518062504985648,0.03383702573260493,0.18605683836589698,0.23971797884841362,0.3541666666666667,0.1811722912966252,0.46,0.30850131872828745,0.1405599102323896,0.0043140208333738725,0.033159804645313,0.1855595026642984,0.23623486406214303,0.33098591549295775,0.18365896980461813,0.45,8.87327253500903
31,5.793855918399456,0.3196780849001806,0.16321945146751354,0.0031876018120322223,0.04009866144046174,0.20630550621669624,0.24643468339988595,0.3444976076555024,0.19182948490230906,0.44,0.3161351217041605,0.15946037361033918,0.0027599347275531847,0.03859362471604688,0.20479573712255772,0.24290112897707836,0.33928002548582353,0.1891651865008881,0.44,8.822958233089684
32,5.742274165799103,0.32744366830329824,0.18677166663841052,0.002607163790651221,0.04431729569329051,0.2078152753108348,0.26109660574412535,0.31685678073510776,0.22202486678507993,0.41000000000000003,0.32528974056985027,0.1820416298327302,0.002362272997192307,0.043059718668300856,0.20641207815275311,0.25699839684301395,0.4203307785397338,0.18507992895204262,0.48,8.819990298676025
33,5.706999094584987,0.32787453235778663,0.16180605479505356,0.002417698878904243,0.040812843393808265,0.2043516873889876,0.24573378839590443,0.34177215189873417,0.19182948490230906,0.44,0.32442052112884756,0.1582750181204755,0.001912638710089359,0.039458938960740216,0.2030017761989343,0.2422381439781644,0.33670565918431866,0.1891651865008881,0.44,8.830072318258336
